system,frame_index,vdwaals_kcal_mol,eel_kcal_mol,egb_kcal_mol,esurf_kcal_mol,delta_g_gas_kcal_mol,delta_g_solv_kcal_mol,delta_total_kcal_mol
NL63,2,-37.55250000000006,-5.111699999999988,11.98349999999997,-3.5867599199999978,-42.66420000000096,8.396740079999958,-34.267459920000775
NL63,3,-38.39579999999993,-5.83590000000077,12.98360000000002,-3.5776367999999983,-44.2317000000007,9.405963199999993,-34.82573679999957
NL63,4,-36.22339999999995,-3.9602999999996413,11.457099999999869,-3.2431392000000057,-40.18369999999925,8.2139607999999,-31.96973919999867
NL63,5,-40.09489999999998,-4.91539999999992,12.672599999999814,-3.683628720000004,-45.01029999999945,8.988971279999802,-36.0213287199985
NL63,6,-38.29989999999999,-8.217299999999849,15.180300000000003,-3.519771119999996,-46.517199999999264,11.66052888,-34.856671119999035
NL63,7,-35.591399999999965,-8.01010000000031,16.440999999999807,-3.6443023200000018,-43.60149999999993,12.796697679999877,-30.804802320001194
NL63,8,-38.258500000000076,-6.517599999999966,14.649599999999984,-3.7338213600000003,-44.77610000000027,10.91577864000004,-33.86032136000023
NL63,9,-35.94840000000005,-6.996199999999309,14.292099999999925,-3.6035654399999957,-42.944599999999475,10.688534559999852,-32.25606544000076
NL63,10,-41.52850000000005,-7.730899999999867,16.03689999999998,-3.916513439999997,-49.2594000000006,12.120386560000021,-37.13901344000104
NL63,11,-39.52909999999997,-1.9385000000000723,9.90340000000001,-3.4605331199999982,-41.4676000000005,6.442866880000089,-35.02473312000064
NL63,12,-37.499400000000016,-3.4775999999998213,11.28529999999996,-3.5552534400000044,-40.97700000000041,7.730046559999941,-33.24695343999933
NL63,13,-41.04110000000008,-3.041299999999975,10.451100000000034,-3.5617658400000014,-44.082399999999936,6.8893341600000895,-37.193065839999164
NL63,14,-38.079400000000106,-8.51289999999987,15.835100000000049,-3.6911858400000046,-46.592300000001224,12.143914160000023,-34.4483858400012
NL63,15,-35.30429999999998,-7.093600000000247,14.458600000000057,-3.7090223999999994,-42.39789999999965,10.74957760000003,-31.64832239999872
NL63,16,-39.122,-7.658900000000035,17.27409999999986,-3.768716159999998,-46.78089999999935,13.505383839999817,-33.27551616000089
NL63,17,-42.63719999999997,-0.38469999999995963,8.48979999999992,-3.748171680000004,-43.02189999999959,4.741628319999888,-38.28027167999857
NL63,18,-39.69820000000003,-11.394200000000634,17.921399999999792,-3.698416080000002,-51.092400000001454,14.222983919999859,-36.86941608000023
NL63,19,-37.10429999999995,-8.044000000000477,14.807299999999987,-3.5082820799999967,-45.148300000000084,11.29901791999984,-33.84928207999933
NL63,20,-36.74989999999999,-3.120100000000285,10.431399999999885,-3.495686400000006,-39.86999999999959,6.93571359999995,-32.93428640000078
NL63,21,-36.833299999999994,-5.411299999999805,13.111799999999882,-3.5413639199999998,-42.24460000000036,9.570436079999938,-32.67416392000043
NL63,22,-38.59959999999996,-4.639700000000179,12.921800000000044,-3.807399599999998,-43.23929999999855,9.114400400000145,-34.12489959999863
NL63,23,-38.113100000000045,-2.616399999999647,10.834999999999955,-3.1600346400000032,-40.729500000000144,7.674965360000009,-33.054534639999915
NL63,24,-35.174300000000045,-10.472700000000351,16.672499999999893,-3.707441999999997,-45.64700000000006,12.965057999999823,-32.681942000000916
NL63,25,-39.34539999999992,-2.637900000000098,9.42410000000003,-3.490914240000006,-41.983300000000476,5.933185760000066,-36.05011423999973
NL63,26,-40.55709999999991,-5.400800000000206,13.229900000000113,-3.5569900800000007,-45.957900000000464,9.672909920000148,-36.284990079998494
NL63,27,-46.506099999999954,-3.750199999999545,13.862599999999942,-4.055420880000002,-50.25630000000007,9.807179119999912,-40.449120880000834
NL63,28,-45.043399999999984,-4.079599999999392,14.058800000000199,-4.350223440000009,-49.12299999999995,9.708576560000374,-39.41442344000002
NL63,29,-43.24589999999997,-4.896099999999432,15.430100000000166,-4.3030224,-48.1419999999986,11.127077600000217,-37.014922399998156
NL63,30,-39.02049999999999,-10.46769999999945,17.55769999999981,-3.8396872800000015,-49.48820000000126,13.71801271999985,-35.77018728000072
NL63,31,-42.69089999999999,-3.8653000000000652,14.089899999999943,-4.049915039999998,-46.55620000000063,10.039984959999902,-36.51621504000027
NL63,32,-45.11230000000009,-3.8552999999999535,13.418400000000062,-3.665301839999999,-48.96760000000096,9.753098160000107,-39.21450184000062
NL63,33,-43.4673,-5.363199999999463,14.86899999999999,-3.905579520000006,-48.83049999999969,10.963420480000082,-37.86707951999824
NL63,34,-43.021399999999915,-6.833200000000215,15.029400000000004,-3.8374077600000005,-49.854600000001035,11.191992240000012,-38.662607760000796
NL63,35,-43.99029999999996,-6.391600000000139,14.987200000000053,-4.336215840000002,-50.38189999999999,10.650984159999922,-39.73091583999938
NL63,36,-40.33369999999992,-8.533999999999676,17.858200000000053,-4.089097439999996,-48.867699999999715,13.769102560000112,-35.09859743999869
NL63,37,-44.11920000000003,-8.017999999999734,17.30859999999983,-4.060178639999999,-52.13719999999931,13.248421359999824,-38.88877864000039
NL63,38,-43.75919999999995,-4.648699999999604,13.412599999999964,-4.0268239199999964,-48.40789999999876,9.385776080000074,-39.022123919998236
NL63,39,-44.56179999999998,-7.4026999999998075,16.17859999999989,-3.7339387199999976,-51.9644999999999,12.44466127999973,-39.519838719999264
NL63,40,-45.62359999999995,-5.566300000000165,15.701199999999998,-4.150887119999998,-51.18990000000001,11.550312880000142,-39.63958711999941
NL63,41,-41.98029999999994,-4.9196000000001945,14.507299999999791,-3.800544479999992,-46.89989999999889,10.706755519999806,-36.19314447999999
NL63,42,-46.18740000000005,-3.3348000000000297,13.098700000000004,-3.8115446399999957,-49.52219999999974,9.28715536000013,-40.23504464000029
NL63,43,-44.53689999999997,-5.43610000000033,17.02069999999993,-4.140809279999997,-49.97299999999939,12.879890719999905,-37.093109280000846
NL63,44,-43.60190000000006,-8.434100000000374,18.508000000000123,-4.246649279999998,-52.036000000000996,14.261350720000083,-37.774649280002734
NL63,45,-44.636900000000004,-9.817100000000085,17.97149999999997,-4.046637599999996,-54.453999999999525,13.924862399999888,-40.52913760000213
NL63,46,-38.35809999999997,-20.49109999999954,26.165300000000094,-4.031184239999998,-58.84920000000065,22.134115759999975,-36.71508424000022
NL63,47,-43.13960000000007,-6.659599999999703,16.827799999999996,-4.039293600000007,-49.79919999999853,12.788506400000085,-37.01069359999731
NL63,48,-44.28940000000007,-10.103700000000178,19.65819999999987,-4.321410480000001,-54.39310000000036,15.336789519999925,-39.05631047999975
NL63,49,-40.6944000000001,-7.363099999999594,18.086100000000073,-3.6590579999999986,-48.05749999999878,14.427042000000075,-33.6304579999978
NL63,50,-45.1729000000001,-7.986599999999722,16.835699999999918,-4.014269279999999,-53.159500000000506,12.821430719999977,-40.33806928000166
NL63,51,-43.36859999999995,-4.171300000000102,13.170400000000084,-4.270073759999999,-47.539900000000394,8.900326239999986,-38.6395737600004
NL63,52,-42.721100000000035,-6.222400000000281,14.278900000000073,-3.9264199199999985,-48.943500000000085,10.352480080000145,-38.591019919998125
NL63,53,-42.166800000000045,-4.680400000000432,14.172400000000058,-3.9584347199999987,-46.84719999999968,10.213965280000103,-36.633234719998896
NL63,54,-44.64370000000001,-3.9398999999999624,14.783199999999905,-4.073167439999995,-48.58359999999906,10.710032559999952,-37.87356743999774
NL63,55,-34.951900000000016,-3.440599999999936,11.628899999999872,-3.568548960000007,-38.39250000000018,8.060351039999759,-30.332148960002016
NL63,56,-46.382500000000014,-3.996599999999159,13.24919999999997,-4.02610752,-50.37909999999827,9.223092479999927,-41.156007519998575
NL63,57,-48.17739999999994,-6.229400000000357,15.36279999999984,-4.40718624,-54.40679999999939,10.955613759999897,-43.45118623999995
NL63,58,-34.725500000000025,-3.4694999999997584,10.931899999999942,-3.6694641599999995,-38.19499999999899,7.262435839999998,-30.932564160000126
NL63,59,-37.62990000000006,-5.648599999999934,13.063800000000029,-3.641261760000001,-43.27850000000011,9.422538240000014,-33.85596176000055
NL63,60,-39.6737,-8.920100000000179,16.090499999999807,-4.007435759999996,-48.59379999999972,12.083064239999874,-36.510735759999164
NL63,61,-39.36730000000004,-7.371600000000463,17.38280000000016,-3.813812639999998,-46.73889999999914,13.568987360000358,-33.16991263999764
NL63,62,-42.84779999999997,-5.266400000000374,14.016000000000089,-3.860285039999998,-48.1142,10.155714960000225,-37.95848503999955
NL63,63,-34.84820000000001,-2.436699999999977,8.815699999999918,-2.9858688000000018,-37.28489999999988,5.829831199999894,-31.455068800000433
NL63,64,-36.777100000000004,-7.701000000000359,15.841100000000099,-3.6366422399999974,-44.478100000000246,12.204457760000215,-32.27364224000049
NL63,65,-38.19119999999997,-6.525299999999888,13.198199999999856,-3.7833724800000006,-44.71650000000099,9.414827519999756,-35.30167248000214
NL63,66,-41.66460000000001,-6.67999999999957,15.706199999999948,-4.11446952,-48.344599999999126,11.591730479999962,-36.75286951999962
NL63,67,-40.571200000000005,-6.398199999999957,15.563599999999854,-3.918270959999996,-46.9694000000003,11.645329039999751,-35.324070959999865
NL63,68,-43.13499999999998,-6.147700000000047,13.358599999999965,-3.9181032000000067,-49.28270000000127,9.44049679999996,-39.842203199999034
NL63,69,-39.367599999999925,-7.900199999999785,14.46289999999994,-3.6206359199999993,-47.26780000000005,10.84226407999987,-36.42553592000109
NL63,70,-41.361299999999964,-2.67560000000012,11.443399999999897,-4.060754640000002,-44.036899999998944,7.3826453599998665,-36.65425463999885
NL63,71,-41.40430000000002,-6.867099999999649,14.424200000000084,-3.776093280000003,-48.271400000000355,10.648106720000152,-37.62329327999975
NL63,72,-37.45160000000001,-7.43340000000028,14.157200000000001,-3.7588730400000063,-44.88500000000075,10.39832695999998,-34.486673040001904
NL63,73,-41.222800000000056,-7.053099999999791,14.457699999999804,-3.9264904800000076,-48.275899999999616,10.531209519999747,-37.74469047999987
NL63,74,-40.97229999999994,-8.12229999999997,14.917299999999933,-3.677250960000002,-49.09460000000014,11.240049039999796,-37.854550959998754
NL63,75,-41.23459999999996,-2.959000000000369,10.605099999999961,-3.8353586400000075,-44.193600000001126,6.7697413599998395,-37.42385864000083
NL63,76,-43.21629999999997,-5.221700000000599,15.052499999999894,-3.8933539199999916,-48.438000000000685,11.159146079999838,-37.27885391999993
NL63,77,-35.346199999999946,-10.317899999999536,15.957699999999889,-3.648611520000004,-45.66409999999823,12.309088480000105,-33.35501151999653
NL63,78,-38.72139999999995,-7.204800000000713,14.691600000000024,-3.726127439999997,-45.92620000000135,10.965472560000077,-34.960727440002415
NL63,79,-38.199600000000046,-8.840600000000212,15.61539999999996,-3.6950565599999967,-47.04020000000094,11.920343440000007,-35.11985656000093
NL63,80,-38.54560000000001,-18.240799999999453,23.293000000000106,-3.801785039999996,-56.78639999999923,19.491214960000168,-37.29518503999975
NL63,81,-39.955000000000005,-7.302100000000074,15.913600000000159,-3.687832800000007,-47.25710000000031,12.225767200000139,-35.03133279999858
NL63,82,-39.03530000000003,-2.7245999999999206,10.120000000000097,-3.8255414399999963,-41.75989999999983,6.294458560000072,-35.46544143999931
NL63,83,-38.3004000000001,-5.119900000000275,11.878499999999885,-3.7230811199999962,-43.42030000000004,8.155418880000038,-35.264881120000226
NL63,84,-34.44860000000001,-6.404399999999367,13.220899999999935,-3.423268800000003,-40.8529999999995,9.79763119999984,-31.055368799998973
NL63,85,-41.96439999999997,-9.590299999999907,17.395500000000066,-3.544186319999999,-51.55469999999998,13.851313680000104,-37.70338632000057
NL63,86,-34.54939999999999,-15.306899999999416,23.785900000000012,-3.8912025600000013,-49.85629999999907,19.894697440000037,-29.961602559998575
NL63,87,-37.54150000000005,-0.9551000000005274,11.329999999999941,-3.9930832800000036,-38.49660000000035,7.336916720000136,-31.159683280000436
NL63,88,-34.09069999999998,-3.035500000000134,11.684100000000072,-3.7488751200000014,-37.126200000000225,7.9352248799999145,-29.190975120001447
NL63,89,-34.115299999999976,-3.5230999999998147,12.580600000000011,-3.8868955199999964,-37.638400000000246,8.693704479999965,-28.94469551999937
NL63,90,-35.561100000000025,-0.5517999999997336,10.45589999999999,-3.965019840000007,-36.112900000000096,6.490880159999842,-29.622019839999567
NL63,91,-37.87389999999998,-2.956200000000642,11.196300000000122,-3.69924768,-40.83010000000153,7.497052320000043,-33.333047680002394
NL63,92,-30.27710000000004,-5.422800000000034,12.060299999999943,-3.353339519999999,-35.699899999999275,8.706960480000044,-26.992939519999233
NL63,93,-32.549000000000085,-6.037000000000429,14.160799999999963,-3.810995999999997,-38.586000000000624,10.349804000000008,-28.236196000000383
NL63,94,-32.68310000000008,-2.454199999999748,10.378400000000013,-3.910129919999997,-35.13729999999938,6.468270079999831,-28.669029919999318
NL63,95,-35.25809999999994,0.3006999999997433,7.960899999999986,-3.609270000000002,-34.95740000000077,4.351630000000062,-30.60577000000025
NL63,96,-33.08290000000002,2.9788999999995447,5.5253000000000085,-3.512440080000001,-30.104000000000475,2.0128599200000714,-28.091140080000173
NL63,97,-30.89409999999999,0.06280000000014851,6.640999999999906,-3.6312876000000025,-30.831299999999388,3.0097123999998114,-27.82158760000003
NL63,98,-31.262800000000027,-6.416500000000131,12.725099999999994,-4.097091599999997,-37.67930000000004,8.628008399999997,-29.051291600001868
NL63,99,-33.437000000000026,-7.209299999999487,15.052900000000006,-4.316770079999996,-40.64629999999917,10.736129919999833,-29.910170079998437
229E,0,-20.526999999999994,-0.2862000000009175,5.327800000000099,-2.000967119999995,-20.813200000000457,3.3268328800002536,-17.486367120001105
229E,1,-23.297500000000092,-3.4108000000002505,8.80269999999997,-2.6114378399999953,-26.708300000000456,6.19126215999996,-20.517037840000953
229E,2,-21.745399999999965,1.0083000000001796,4.952900000000115,-3.015066959999992,-20.73710000000024,1.9378330400001094,-18.799266960001724
229E,3,-22.11939999999992,1.7040999999995066,2.9467000000000247,-2.03132952,-20.41529999999962,0.9153704800002025,-19.499929519999874
229E,4,-23.47920000000002,0.903000000001434,4.596900000000151,-2.5836919200000095,-22.576199999999496,2.0132080799999628,-20.56299191999839
229E,5,-20.078399999999913,-3.9123999999999874,7.741399999999938,-1.7964359999999915,-23.990800000000128,5.944963999999784,-18.045835999998076
229E,6,-20.82100000000002,1.364300000000597,2.858100000000066,-2.1822789600000005,-19.45669999999908,0.6758210400001232,-18.780878960000095
229E,7,-22.442099999999947,-1.1523000000007144,5.878799999999947,-2.259349920000005,-23.594400000000775,3.619450079999991,-19.97494992000169
229E,8,-25.434399999999908,-4.629399999999066,11.041399999999928,-2.507396400000007,-30.063799999998974,8.534003600000007,-21.529796399999192
229E,9,-25.28629999999996,-0.7561000000009628,6.370399999999927,-2.440103039999992,-26.042400000000924,3.93029695999995,-22.112103040001884
229E,10,-25.11569999999996,1.3529000000005347,3.4887000000001933,-2.3878188000000007,-23.762800000000222,1.1008812000002202,-22.661918799999093
229E,11,-20.998700000000007,1.2920999999999232,3.260400000000068,-2.060515439999998,-19.70659999999997,1.1998845600001342,-18.506715440000974
229E,12,-24.605199999999904,-0.30159999999971987,6.55199999999998,-2.9517983999999973,-24.90679999999917,3.600201599999883,-21.30659839999951
229E,13,-29.111000000000036,7.179700000000036,0.8819999999999713,-2.8469116800000007,-21.931299999999773,-1.9649116800000215,-23.896211679998885
229E,14,-26.472100000000008,-3.241299999999214,10.952800000000083,-2.9171008799999942,-29.713399999999904,8.035699120000125,-21.67770088000205
229E,15,-28.63779999999997,0.5850999999991728,5.660000000000071,-2.5890019200000003,-28.052700000000684,3.0709980800001704,-24.981701919999836
229E,16,-23.22360000000007,-2.7954999999991372,8.322600000000007,-2.804089680000007,-26.019099999999433,5.518510320000164,-20.500589680000402
229E,17,-20.34390000000002,-2.9067999999998406,7.8369999999999855,-2.209086719999999,-23.25069999999986,5.62791328000003,-17.622786720000747
229E,18,-26.01080000000003,1.9999999999987175,4.501399999999961,-2.5876245599999943,-24.01080000000177,1.9137754400000233,-22.097024559999923
229E,19,-23.824899999999925,-2.508800000001056,6.80820000000007,-2.377773360000006,-26.33370000000064,4.430426640000093,-21.903273360000547
229E,20,-21.733200000000092,0.3704999999997227,4.550499999999898,-2.1574418399999993,-21.362700000001393,2.39305816000007,-18.969641840002232
229E,21,-26.16520000000007,-4.93869999999869,10.184100000000027,-2.8146146399999985,-31.10389999999819,7.369485360000207,-23.734414640000708
229E,22,-25.06660000000009,-7.270899999999848,14.068800000000033,-2.5706944800000096,-32.337500000000844,11.498105520000173,-20.83939448000067
229E,23,-30.582800000000052,0.07420000000125171,7.207599999999946,-2.8740211199999997,-30.508599999999255,4.333578880000102,-26.175021119999606
229E,24,-32.596399999999996,-8.38570000000016,16.068799999999836,-3.0460269599999994,-40.98210000000049,13.022773039999937,-27.95932696000306
229E,25,-29.522099999999984,-8.23759999999955,15.538300000000092,-2.9081289600000013,-37.75970000000033,12.630171040000105,-25.129528959998403
229E,26,-30.75869999999997,-0.6809999999994751,8.717899999999984,-2.8775440800000003,-31.43970000000081,5.840355920000048,-25.599344080003945
229E,27,-28.923399999999937,-10.977700000001622,16.268399999999936,-2.712130560000001,-39.90110000000145,13.556269439999923,-26.344830560002883
229E,28,-30.249400000000037,1.8637000000008719,6.853699999999998,-2.8175241600000054,-28.385699999998373,4.036175839999901,-24.349524159997564
229E,29,-29.51039999999993,-9.491500000001288,16.07720000000009,-2.713847039999999,-39.00190000000167,13.363352960000196,-25.638547040001022
229E,30,-28.98790000000007,-3.480500000000255,11.254700000000014,-2.786149440000007,-32.46839999999976,8.468550559999972,-23.999849439999338
229E,31,-29.967900000000025,1.216099999999468,7.621200000000162,-2.888303040000002,-28.751800000000785,4.732896960000259,-24.018903040000303
229E,32,-25.621300000000033,-4.808899999999934,10.309199999999867,-2.272154400000007,-30.430199999999516,8.037045599999797,-22.393154399999034
229E,33,-28.241300000000006,-9.411800000000884,15.810900000000151,-3.219081840000001,-37.65310000000112,12.591818160000107,-25.06128184000101
229E,34,-29.603199999999948,-7.890599999999871,15.46020000000006,-2.7377244000000007,-37.49380000000028,12.722475600000138,-24.771324399999678
229E,35,-25.62009999999993,-2.7480000000008182,9.588499999999932,-2.6203240800000027,-28.368099999999842,6.968175919999723,-21.399924079999664
229E,36,-31.243500000000058,-3.412699999999994,10.956200000000052,-2.8870300799999997,-34.656200000000965,8.069169920000075,-26.587030079999757
229E,37,-31.168099999999964,-5.979099999999782,13.084900000000065,-3.050771759999997,-37.14720000000031,10.034128240000118,-27.113071759999514
229E,38,-28.10339999999999,-6.855400000000543,14.356499999999878,-2.949034320000002,-34.95880000000122,11.407465679999797,-23.551334320000734
229E,39,-29.294799999999995,-6.54870000000054,14.169800000000006,-3.2461603199999978,-35.84349999999917,10.923639680000043,-24.91986031999822
229E,40,-30.59379999999999,-7.895699999999618,14.779999999999914,-2.709027359999997,-38.48949999999972,12.070972639999846,-26.41852735999897
229E,41,-30.85890000000007,-11.500800000001064,18.473400000000105,-2.957416559999998,-42.35970000000068,15.515983440000035,-26.843716560000416
229E,42,-30.140599999999946,-8.600099999999344,14.91650000000004,-2.9092859999999994,-38.74069999999952,12.007213999999976,-26.733485999999772
229E,43,-25.80790000000004,-6.2538999999990885,11.272700000000047,-2.5601904000000038,-32.0617999999989,8.712509600000057,-23.349290399999525
229E,44,-29.850999999999985,-3.994199999999452,11.22689999999989,-3.097368000000001,-33.84519999999864,8.129531999999882,-25.7156679999974
229E,45,-28.01779999999995,1.8372000000002515,5.894300000000037,-2.5779952799999974,-26.180600000000155,3.3163047199999394,-22.864295280001123
229E,46,-29.46139999999998,0.5603000000002858,6.618100000000098,-2.841144479999997,-28.90110000000083,3.7769555200001292,-25.12414448000184
229E,47,-27.03670000000006,-6.867900000000091,14.522700000000059,-2.949983999999994,-33.90460000000004,11.572716000000016,-22.331884000000706
229E,48,-31.64300000000001,-6.5774000000005195,13.989500000000017,-3.2644209600000056,-38.22040000000053,10.725079039999876,-27.495320959999063
229E,49,-29.572300000000066,-4.449199999999099,12.032899999999946,-3.173051519999999,-34.02149999999928,8.859848480000032,-25.161651519997427
229E,50,-27.822100000000013,-7.241799999998715,15.358200000000025,-2.8082332799999996,-35.06389999999986,12.549966719999933,-22.513933280000842
229E,51,-28.07630000000002,-1.905200000000466,9.301200000000138,-2.663616239999998,-29.98149999999992,6.637583760000169,-23.34391623999884
229E,52,-30.544800000000002,-9.211399999998765,16.672500000000053,-2.950349759999999,-39.756199999998884,13.722150240000076,-26.03404975999858
229E,53,-27.168500000000037,-2.2791000000005397,8.880100000000068,-2.8710676800000003,-29.447600000000804,6.0090323200000455,-23.43856768000235
229E,54,-29.342100000000016,-7.212400000000095,15.541499999999902,-2.858623200000003,-36.554499999999656,12.682876799999885,-23.871623199998865
229E,55,-29.264599999999977,-8.455100000000186,15.329300000000165,-2.7873086399999973,-37.71969999999959,12.541991360000246,-25.177708639998215
229E,56,-28.33579999999995,-12.567900000000524,18.948100000000018,-2.816410320000001,-40.90370000000058,16.13168967999993,-24.772010320000888
229E,57,-31.019100000000005,-8.168299999999753,16.814500000000034,-2.9786716799999966,-39.18739999999953,13.835828319999989,-25.351571679998408
229E,58,-28.905200000000036,-8.116199999999946,14.677500000000032,-2.8318471200000035,-37.02140000000021,11.84565288000002,-25.17574712000019
229E,59,-25.64010000000006,-3.9415000000003246,11.221699999999998,-2.5914362400000046,-29.581599999999703,8.630263759999853,-20.951336239999627
229E,60,-29.62989999999995,-0.5245000000004616,8.397000000000016,-2.855757600000002,-30.154400000000297,5.5412424000000495,-24.613157600000022
229E,61,-24.606699999999993,-5.055299999999011,11.39940000000001,-2.6817170400000037,-29.661999999999573,8.717682960000149,-20.94431703999897
229E,62,-28.305499999999952,-1.660899999999259,8.661700000000035,-2.773914479999991,-29.966399999998643,5.887785520000094,-24.07861447999786
229E,63,-30.987499999999983,-3.3953999999990216,10.678200000000071,-2.852495279999999,-34.382899999999346,7.825704720000029,-26.5571952799975
229E,64,-32.32339999999999,-2.3426999999998763,10.31180000000002,-3.1818744000000008,-34.66609999999919,7.129925600000103,-27.5361743999984
229E,65,-30.346899999999923,-0.5300999999996918,8.041000000000153,-3.138523919999996,-30.876999999998933,4.9024760800002145,-25.974523919999854
229E,66,-27.466499999999968,-10.622700000001032,18.438299999999998,-2.6724643200000053,-38.08920000000214,15.765835679999865,-22.323364319999087
229E,67,-27.5561,-5.92260000000072,12.577899999999891,-2.7332143200000014,-33.47870000000072,9.844685679999811,-23.634014320001135
229E,68,-28.251799999999953,-10.05700000000133,16.811899999999863,-2.8598623199999933,-38.30880000000265,13.952037679999968,-24.356762320002446
229E,69,-25.892000000000085,-3.9553000000001433,9.704099999999984,-2.641303439999997,-29.84729999999875,7.062796560000137,-22.784503439997245
229E,70,-33.844899999999996,-5.917800000000142,13.932200000000098,-3.2132555999999997,-39.762699999999,10.718944400000119,-29.04375560000092
229E,71,-31.09159999999994,-4.526699999998897,12.515699999999999,-3.154269599999999,-35.61829999999907,9.361430399999943,-26.256869599997756
229E,72,-30.968399999999896,-6.450100000000173,13.274299999999906,-3.0082636800000047,-37.418500000000186,10.266036319999873,-27.152463680000544
229E,73,-31.40070000000001,2.799199999999587,6.139500000000121,-2.9872274399999994,-28.601499999999287,3.1522725600002133,-25.449227439997706
229E,74,-26.981099999999913,-14.135500000000647,19.040699999999973,-2.8452715199999985,-41.11660000000215,16.19542848000001,-24.921171520002595
229E,75,-26.606300000000022,-7.200099999998894,13.966299999999888,-2.740804559999996,-33.806399999998916,11.225495439999914,-22.580904560000818
229E,76,-32.90610000000003,-5.989699999999981,14.073800000000082,-3.154177440000003,-38.89580000000046,10.919622560000064,-27.976177440000406
229E,77,-29.951900000000002,-10.136900000000658,17.213200000000054,-2.6316475199999974,-40.088800000000205,14.581552480000205,-25.507247520000902
229E,78,-29.985800000000054,-11.362999999998653,18.193899999999893,-2.907548640000004,-41.348799999998704,15.28635135999987,-26.062448639998607
229E,79,-23.0443,-6.82149999999989,13.568200000000006,-2.5986650399999918,-29.865800000000917,10.969534960000093,-18.896265040001737
229E,80,-28.648199999999967,-3.9126999999988428,11.947399999999934,-2.7582163200000034,-32.56089999999779,9.189183679999982,-23.371716319998264
229E,81,-33.88430000000001,2.8023000000006775,7.944399999999961,-3.2145148800000056,-31.08200000000002,4.72988512000002,-26.352114880000222
229E,82,-27.159700000000008,-10.37839999999952,17.584600000000002,-2.236148639999999,-37.53809999999941,15.34845136000018,-22.189648639998772
229E,83,-25.993799999999997,0.3107000000011375,8.935600000000116,-2.60443152,-25.683099999998632,6.331168480000052,-19.351931519999944
229E,84,-22.751,-17.380699999999194,23.38350000000001,-2.573976239999998,-40.13169999999863,20.809523760000047,-19.322176239997674
229E,85,-19.907799999999927,-20.317599999999594,22.697800000000058,-2.3103316799999947,-40.22539999999918,20.387468320000092,-19.83793167999955
229E,86,-24.563700000000033,-5.159799999999894,13.413000000000098,-2.486412720000003,-29.723500000000836,10.926587280000124,-18.79691272000162
229E,87,-18.82769999999996,-3.086700000001528,8.353700000000028,-1.7502566400000052,-21.914400000001944,6.603443360000037,-15.310956640000995
229E,88,-21.938899999999926,-3.002699999999969,8.915599999999976,-2.176434719999993,-24.941599999999667,6.739165280000048,-18.202434719999168
229E,89,-20.62199999999998,-1.843799999998545,6.433699999999838,-1.9188712800000034,-22.465799999999888,4.514828719999864,-17.95097128000139
229E,90,-15.184400000000057,0.09259999999901325,4.405299999999782,-1.8136994399999988,-15.091800000001726,2.5916005599999252,-12.500199440002937
229E,91,-22.61540000000003,-3.852500000000756,8.58379999999994,-2.2403635200000003,-26.467900000000558,6.343436479999854,-20.12446351999934
229E,92,-15.959500000000045,-1.062100000000573,4.956999999999944,-1.8500342399999936,-17.021599999999367,3.106965760000085,-13.914634239998144
229E,93,-22.004600000000025,-1.1318999999991455,7.356599999999911,-2.1958488000000007,-23.136499999998716,5.160751199999719,-17.975748800000815
229E,94,-24.845899999999983,2.4704000000009216,4.671399999999835,-2.3238827999999985,-22.37549999999963,2.347517199999638,-20.02798280000159
229E,95,-26.13689999999998,5.945399999998791,0.5239000000001237,-2.7733464000000048,-20.191500000001415,-2.249446400000087,-22.440946400001053
229E,96,-28.256299999999978,0.9418000000014182,6.150100000000133,-2.9521864799999924,-27.314499999998105,3.1979135200002755,-24.1165864799976
229E,97,-23.83950000000003,-3.3516999999998625,8.040899999999889,-2.4385046399999974,-27.19120000000046,5.602395359999926,-21.58880464000167
229E,98,-22.68289999999997,-1.2359999999998763,7.501399999999958,-2.701265040000004,-23.91890000000019,4.800134960000095,-19.118765040000774
229E,99,-24.259800000000034,1.4919999999995213,4.526600000000155,-2.4636261600000013,-22.767800000000513,2.0629738400002537,-20.704826160000948
HKU1,0,-26.31079999999981,-0.2136999999975835,5.881200000000025,-2.806649279999998,-26.524499999997843,3.0745507199997846,-23.449949279999878
HKU1,1,-23.230999999999945,0.2655000000008201,5.701400000000028,-2.7277754400000127,-22.965500000001853,2.9736245599998163,-19.99187544000658
HKU1,2,-22.679899999999716,-0.03840000000059973,5.951399999999797,-2.7939031199999937,-22.71829999999986,3.157496880000158,-19.56080312000107
HKU1,3,-21.91540000000008,0.3091999999980395,6.438100000000285,-2.7341481599999886,-21.606200000002495,3.7039518400000837,-17.90224816000287
HKU1,4,-19.689800000000055,1.328899999998331,3.7215000000000167,-2.412122400000001,-18.36089999999945,1.3093775999999586,-17.0515223999954
HKU1,5,-24.53060000000024,2.278899999999254,3.315299999999988,-2.7511646399999896,-22.251700000000532,0.5641353599999839,-21.68756464000146
HKU1,6,-23.570299999999715,-3.1516000000021656,7.733600000000033,-2.5110331199999996,-26.72190000000188,5.222566879999949,-21.499333120000117
HKU1,7,-23.051599999999866,1.7059999999994595,3.456499999999986,-2.6675063999999984,-21.3455999999995,0.7889935999998592,-20.55660639999919
